"H_TT1"	"H_TT2"	"H_TT3"	"H_TT5"	"H_TT7"	"H_TT11"	"H_TT12"	"H_TT16"	"H_TT20"	"H_TT21"	"H_TT23"	"H_TT24"	"H_TT28"	"H_TT41"	"H_TT51"	"H_TT52"	"H_TT54"	"H_TT55"	"H_TT56"	"H_TT60"	"H_TT62"	"H_TT65"	"H_TT69"	"H_TT71"	"H_TT74"	"H_TT81"	"H_BP1"	"H_BP4"	"H_BP5"	"H_BP7"
"Neisseria weixii"	0	0	0	0	0	0	0	0	0	0	0	0	1.83376404957974e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sulfuritalea hydrogenivorans"	0	2.87525559824245e-06	0	0	0	0	0	2.07595404859745e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08321213515923e-05	0	0	0	0	0	0	0	0
"Usitatibacter rugosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prevotella scopos"	0	0	0	0	0	0	1.38354555559573e-06	0	0	7.32067455181587e-05	0	1.83028810218746e-05	0.00104262584533248	0	0	0.000116284154113576	8.55560517342838e-06	0	4.51863031277959e-06	0	0	0	6.73489003367766e-06	0	0	0	1.40364599467195e-05	0	0	2.14407882651295e-05
"Paraprevotella clara"	0	0	0	0	0	0	1.19488025255995e-06	3.03408668641165e-06	0	4.00565211325774e-05	4.55166135639508e-06	3.79248886038843e-06	6.54915731992764e-06	0	0	2.21795389317447e-06	0	0	3.45542318036086e-05	0	1.48773263010165e-05	2.58644530231898e-05	0	0	0	2.7268946805102e-05	0	0	0	0
"Bacteroides xylanisolvens"	0	0	8.65190725713608e-06	0	0	0	2.30171669703654e-05	0	0	0.000107738229253139	0	2.32496056223812e-05	0	0	0	1.64762289207246e-05	2.52494689264594e-05	0	2.52511693949448e-05	0	0	0	2.95052325284926e-05	0	0	0	0	0	0	8.17657179602397e-06
"Chryseobacterium sp. CX-624"	0	0	0	0	0	0	0	0	0	0	0	1.48401738015199e-06	0	0	0	0	0	0	0	0	0	1.76850960842323e-05	0	0	0	0	0	0	0	0
"Chryseobacterium sp. POL2"	0	0	0	0	0	0	3.01864484857251e-06	6.38755091876137e-06	0	6.44587696386303e-06	0	3.29781640033776e-06	0.000107406180046813	0	0	0	0	0	0	0	0	1.87904145894969e-05	0	0	0	0	0	0	0	0
"Chryseobacterium capnotolerans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Kaistella polysaccharea"	1.84899670594125e-05	7.18813899560613e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empedobacter brevis"	0	0	0	0	0	0	0	7.34568355657558e-06	0	3.22293848193152e-06	5.31027158246093e-05	9.89344920101329e-06	0	1.67487864742891e-05	0	0	3.75611934443197e-06	3.50318254403063e-06	0	1.98488381525737e-05	1.64552245450638e-05	4.24442306021576e-05	4.81063573834118e-06	0	0	0	0	0	0	0
"Flavobacterium fluviale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Capnocytophaga sp. FDAARGOS_737"	2.13345773762452e-05	1.05426038602223e-05	0	1.29856148709586e-05	0	0	1.82376459601256e-06	1.51704334320583e-05	0	0	0	1.17072482211991e-05	0	0	0	0	0	0	8.50565705934982e-06	0	0	4.42127402105809e-06	6.41418098445491e-06	0	0	0	0	0	4.16090689277343e-05	0
"Sphingobacterium sp. KACC 22765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3426158404041e-05	0	0	8.17935693895746e-06	0	0	2.00226043425024e-06	0	0	0	0	0
"Pedobacter sp. PACM 27299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147785791406203	0	0	0	0	0	0	0	0	0	0	0
"Mucilaginibacter sp. SJ"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hymenobacter sp. DG01"	0	0	0	0	0	2.48860982426586e-05	0	5.42941828094717e-06	0	0	0	0	0	0	0	0	0	0	1.43532962876528e-05	0	0	3.62544469726763e-05	0	7.30044445667425e-06	0	0	0	0.000106662440802345	0	0
"Luteolibacter luteus"	0	0	0	0	0	0	0	3.03408668641165e-06	0	0	0	0	5.95973316113416e-05	0	0	0	0	0	3.72122496346555e-06	0	0	0	0	0	0	0	0	0	0	0
"Symmachiella dynata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65801783104682e-06	0	0	2.21063701052904e-06	0	0	0	0	0	0	0	0
"Fervidobacterium pennivorans"	0	1.00633945938486e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cystobacter fuscus"	0	0	0	0	0	0	3.91166061627521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Archangium gephyra"	0	0	0	0	0	0	1.00621494952417e-05	3.51315300531875e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Edaphobacter sp. 12200R-103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aspergillus fumigatus"	0	5.27130193011116e-06	0	0	0	1.14858914966117e-05	0	0	0.000602676753508828	4.60419783133074e-06	0	6.9254144407093e-06	6.28719102713054e-05	0	0	0	0	0	0.000114028964951908	7.42173948313625e-05	3.22342069855359e-05	0	9.10813699792597e-05	0	1.99048243169583e-05	0	0	0.00019503989175286	0	1.63531435920479e-05
"Scheffersomyces stipitis"	1.42230515841635e-05	1.10218131265961e-05	0	8.37781604577974e-06	0	0	5.53418222238294e-06	2.65083363128597e-05	0	0	2.9585798816568e-05	1.53348462615706e-05	0	0	0	0	0	9.73106262230729e-07	2.4187962262526e-05	0	4.50828069727774e-06	3.33806188589886e-05	8.37050618471366e-05	0	0	3.1813771272619e-05	0	1.52374915431922e-05	2.54277643447265e-05	0
"Vesiculovirus indiana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactobacillus sp. ESL0684"	0.00126016237035688	0.000832865704957564	3.67008323972063e-05	4.81724422632335e-05	7.49939343141364e-05	7.14677693122503e-05	9.74141848008087e-05	3.16183770478688e-05	0	0	0	3.41323997434958e-05	0	0	0	8.71339029461398e-05	0	4.41790243052751e-05	2.68459800935729e-05	3.36567255630598e-05	0.00010030924551443	3.11699818484595e-05	3.97679221036205e-05	8.70437608295776e-06	2.03759444191348e-05	0	2.80729198934391e-05	0	0	1.39910228509743e-05
"Lactobacillus sp. AMBV1719"	6.5426037287152e-05	0	0	0	0	0	0.000193885043086439	4.15190809719489e-06	0	0	0	1.97868984020266e-06	0	0	0	1.55256772522213e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.92974539873046e-05	0
"Lactobacillus sp. ESL0681"	0	0	0	0	0	2.29717829932233e-05	0.000287777475563913	7.55327896143532e-05	0	5.75524728916342e-05	0	0.00126899975084997	0	0	0	7.31924784747575e-05	0.000278578851378704	0	0	1.81228522262629e-05	0	0	0	0	0	0	0	0	0	1.21740068963024e-05
"Ligilactobacillus acidipiscis"	0	0	0	0	0	0	2.0753183333936e-06	1.91626527562841e-06	0	0	0	0	0	0	0	0	1.25203978147732e-06	1.55697001956917e-06	0	0	0	0	0	2.24629060205362e-06	0	0	0	0	0	0
"Ligilactobacillus sp. BD7642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48535611784559e-06	0	0	0	0	0	5.3055288252697e-06	0	0	0	0	0	0	0	0
"Loigolactobacillus backii"	0	8.62576679472736e-06	0	0	0	2.36098880763684e-05	3.01864484857251e-06	4.79066318907103e-06	0	0	0	5.44139706055731e-06	0	0	0	0	6.05152561047373e-06	1.24557601565533e-05	0	0	0	0	8.97985337823688e-06	0	6.59568143047139e-06	0	0	0	0	2.36212074107359e-06
"Weissella ceti"	0	0	2.51184404239435e-06	0	0	0	8.55282707095545e-06	2.07595404859745e-06	0	0	0	2.47336230025332e-06	0	0	0	0	8.34693187651549e-06	4.28166755381521e-06	0	6.90394370524303e-06	0	0	0	0	2.70894058751503e-06	0	0	0	0	1.05386925370976e-05
"Streptococcus chenjunshii"	0	0	0	0	0	0	5.03107474762085e-07	1.43719895672131e-06	0	0	0	2.96803476030399e-06	5.23932585594212e-06	6.85177628493645e-06	0	0	4.38213923517063e-06	0	3.98702674657023e-06	0	1.12707017431944e-06	0	0	0	0	1.3634473402551e-05	0	0	0	0
"Enterococcus gallinarum"	0	0	0	0	0	0	7.04350464666919e-06	0	0	0	0	1.64890820016888e-06	0	0	0	1.86941828138991e-05	0	2.72469753424604e-06	0	0	2.70496841836665e-06	0	2.88638144300471e-06	0	0	0	0	0	0	0
"Enterococcus avium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46071307839021e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bacillus vallismortis"	8.53383095049809e-06	2.87525559824245e-06	0	7.54003444120176e-06	0	0	2.13820676773886e-06	0	0	0	0	8.24454100084441e-07	0	0	0	4.11905723018116e-06	1.87805967221599e-06	0	0	0	0	0	0	3.36943590308042e-06	1.53114033207372e-06	0	0	0	0	2.36212074107359e-06
"Bacillus sp. NSP9.1"	0	0	0	0	0	0	5.65995909107346e-07	1.11782141078324e-06	0	0	0	0	0	0	0	3.80220667401337e-06	0	9.73106262230729e-07	2.39221604794214e-06	0	1.57789824404721e-06	0	0	0	0	0	0	0	0	2.18041914560639e-06
"Bacillus sp. DX3.1"	0	2.39604633186871e-06	0	9.21559765035771e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55697001956917e-06	0	0	0	0	0	0	0	0	0	0	0	2.72552393200799e-06
"Heyndrickxia oleronia"	6.1159121811903e-05	1.00633945938486e-05	1.11637512995304e-06	0	0	7.01915591459602e-06	2.89286797988199e-06	5.1100407350091e-06	0	4.60419783133074e-06	0	1.15423574011822e-06	0	0	0	2.53480444934225e-06	1.04336648456444e-06	3.50318254403063e-06	1.32900891552341e-06	0	8.11490525509994e-06	0	1.60354524611373e-06	1.17930256607815e-05	2.12004045979437e-06	0	1.11323647853293e-05	0	0	1.45361276373759e-06
"Geobacillus subterraneus"	0	0	0	2.51334481373392e-06	0	0	1.94954146470308e-06	0	0	0	0	0	0	0	0	1.90110333700669e-06	0	4.08704630136906e-06	6.64504457761704e-06	0	2.47955438350276e-06	0	2.24496334455922e-06	3.08864957782372e-06	2.5911605619709e-06	0	3.38811102162196e-06	0	0	1.81701595467199e-06
"Virgibacillus necropolis"	0	3.83367413098994e-06	0	0	7.94053422149679e-06	5.74294574830583e-06	2.45264893946517e-06	0	0	0	0	0	0	0	0	0	0	1.94621252446146e-06	1.59481069862809e-06	0	2.25414034863887e-06	2.43170071158195e-06	3.84850859067295e-06	0	0	0	0	0	0	2.36212074107359e-06
"Shouchella clausii"	0	2.39604633186871e-06	0	0	0	7.01915591459602e-06	6.91772777797867e-07	0	0	0	0	0	0	0	0	0	0	1.94621252446146e-06	0	0	0	0	2.56567239378196e-06	1.68471795154021e-06	0	0	0	0	0	3.45233031387679e-06
"Parageobacillus caldoxylosilyticus"	0	0	2.93048471612674e-06	0	0	5.10484066516074e-06	3.01864484857251e-06	1.91626527562841e-06	0	0	0	1.3191265601351e-06	0	0	0	0	1.25203978147732e-06	2.33545502935375e-06	0	0	2.70496841836665e-06	1.76850960842323e-06	1.92425429533647e-06	2.24629060205362e-06	1.17780025544132e-06	1.3634473402551e-05	0	0	0	1.0902095728032e-06
"Mesobacillus subterraneus"	0	0	0	2.09445401144493e-06	0	5.10484066516074e-06	2.95575641422725e-06	0	0	0	0	0	0	0	0	1.58425278083891e-06	0	0	0	0	0	0	1.60354524611373e-06	5.33494017987734e-06	0	0	1.06483489250976e-05	0	0	5.45104786401598e-06
"Niallia circulans"	0	0	0	0	0	0	1.76716500510182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pontibacillus sp. HMF3514"	0	0	0	0	0	0	0	0	0	6.90629674699611e-05	0	0	0	1.14196271415607e-05	0	0.000186624977582823	3.13009945369331e-06	0	1.0897873107292e-05	0	0	8.93097352253733e-05	0	4.49258120410723e-06	0	3.40861835063775e-05	0	0	0	3.08892712294239e-05
"Staphylococcus felis"	0	4.31288339736368e-06	1.81410958617369e-06	2.09445401144493e-06	0	8.93347116403129e-06	2.32687207077464e-06	3.67284177828779e-06	0	2.76251869879844e-06	0	3.95737968040531e-06	0	0	0	5.38645945485228e-06	6.67754550121239e-06	7.39560759295354e-06	1.59481069862809e-06	4.31496481577689e-06	2.34430596258443e-05	2.43170071158195e-06	3.5277995414502e-06	1.46008889133485e-05	1.88448040870611e-06	0	6.77622204324391e-06	0	0	5.08764467308158e-06
"Macrococcus canis"	0	1.19802316593436e-05	6.97734456220652e-07	0	0	0	4.08774823244194e-06	0	0	1.15104945783268e-05	0	0	0	0	0	3.16850556167781e-06	0	2.5300762817999e-06	0	0	5.40993683673329e-06	0	0	0	0	0	0	0	0	1.2719111682704e-05
"Paenibacillus tritici"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aneurinibacillus sp. B1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Planococcus sp. MB-3u-03"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90110333700669e-06	0	3.89242504892292e-06	7.17664814382641e-06	0	0	0	0	0	0	0	0	0	0	2.18041914560639e-06
"Planococcus sp. 107-1"	0	0	0	2.09445401144493e-06	0	0	2.39604934855443e-05	0	0	0	0	3.95737968040531e-06	0	0	0	1.52088266960535e-05	0	9.73106262230729e-07	2.9238196141515e-06	0	1.8033122789111e-06	1.56955227747562e-05	1.92425429533647e-06	0	1.41336030652958e-06	0	0	0	0	2.18041914560639e-06
"Planococcus halotolerans"	0	0	0	0	0	0	0	3.83253055125682e-06	4.8865682716932e-05	0	0	0	0	0	0	0	1.87805967221599e-06	0	0	0	0	5.3055288252697e-06	0	0	0	0	0	0	0	0
"Exiguobacterium sp. U13-1"	0	0	0	5.11046778792564e-05	0	0	0	0	0	2.21001495903875e-05	0	0	0	0	0	0.000327306624521318	6.17672958862146e-05	9.53644136986115e-06	0.000146988386056889	0	0	0	0	0.000569434667620591	0	0	6.38900935505855e-05	0	0	0
"Veillonella rodentium"	0	0	2.37229715115022e-06	0	0	0	2.89286797988199e-06	0	0	0.00142453880901373	0	6.9254144407093e-06	0.0223830549723167	0.000165965247790683	3.19142570294476e-05	0.00386399253246609	0.000441970042861495	1.75159127201531e-06	0.000364680046419623	0.000287376656730741	0.000139305873545882	0.00144840936929863	0.000205253791502557	6.31769231827579e-05	0	0.001402078348229	0.000674234093302769	0	0	0.00048332624394275
"Megasphaera elsdenii"	0	0	1.67456269492956e-05	0	0	0	3.861349868799e-05	0	0	0.000631235522675444	2.9585798816568e-05	8.73921346089507e-06	0.000246248315229279	5.25302848511794e-05	0	0.00172271647388423	0.000123325918475516	0	0.000355642785794064	0	4.93656736351913e-05	0.000186356699987598	0.000587859687225293	2.83594188509269e-05	0	0.000234058460077126	0	0	0	7.43159525460845e-05
"Pelosinus sp. UFO1"	0	0	0	0	0	0	1.26405753033974e-05	0	0	0.000424967459831827	0	0	0.00103345702508458	6.69951458971564e-05	0	0.00106366731705524	0.000105171341644095	0	7.44244992693109e-05	2.67527818578167e-05	0.00010729708059521	0.000415820821680513	3.5277995414502e-06	0	0	0.000547651348335799	6.58261569915123e-05	0	0	0.000131915358309187
"Simiaoa sunii"	0	0	0	0	0	0	5.65995909107346e-07	3.03408668641165e-06	0	0	0	2.47336230025332e-06	0	0	0	8.23811446036231e-06	0	0	0	0	2.25414034863887e-06	0	3.20709049222746e-06	0	0	0	0	0	0	0
"Clostridium kluyveri"	0	5.27130193011116e-06	0	6.2833620343348e-06	0	0	3.39597545464408e-06	0	0	3.22293848193152e-06	0	9.89344920101329e-07	0	0	0	5.0696088986845e-06	1.25203978147732e-06	0	0	0	0	0	1.92425429533647e-06	2.52707692731032e-06	0	0	0	0	0	0
"Caminicella sporogenes"	0	0	0	0	0	0	0	0	0	0	0	1.3191265601351e-06	0	0	0	3.48535611784559e-06	0	0	1.86061248173277e-06	0	0	0	0	0	0	0	0	0	0	0
"Clostridioides sp. ES-S-0054-01"	0	0	1.67456269492956e-06	0	0	0	9.4332651517891e-07	3.67284177828779e-06	0	0	0	0	0	7.6130847610405e-06	0	0	0	0	0	0	0	0	0	0	1.29558028098545e-06	0	0	0	0	0
"Desulfofarcimen acetoxidans"	0	0	0	0	0	0	1.38354555559573e-06	0	0	0	0	0	0	0	0	0	0	2.60792478277835e-05	3.45542318036086e-06	0	0	0	7.69701718134589e-06	4.18371624632486e-05	0	0	0	0	0	0
"Carboxydocella thermautotrophica"	0	2.87525559824245e-06	0	0	0	0	1.57221085863152e-06	7.98443864845171e-07	0	5.52503739759689e-06	0	8.24454100084441e-07	0	0	0	0	0	0	0	0	1.12707017431944e-06	0	0	3.08864957782372e-06	0	0	1.45204758069512e-05	0	0	1.0902095728032e-06
"Desulfosporosinus meridiei"	0	0	0	0	0	0	1.16343603538732e-05	0	0	0	0	0	0	0	0	4.68938823128316e-05	0	2.1408337769076e-06	0	0	0	0	0	4.49258120410723e-06	8.24460178808924e-07	0	0	0	0	5.63274945948318e-06
"Acetohalobium arabaticum"	5.40475960198212e-05	7.66734826197987e-06	6.14006321474173e-06	0	0	0	1.63509929297678e-06	1.91626527562841e-06	0	0	6.06888180852678e-06	5.72171145458602e-05	0	0	6.64880354780157e-06	0	0.000104545321753357	0	0	0	0	0	1.92425429533647e-06	1.40393162628351e-06	2.82672061305917e-06	0	0	0	0	0
"Natranaerobius thermophilus"	0	0	2.23275025990608e-06	0	0	0	9.18171141440805e-06	4.95035196204006e-06	0	5.52503739759689e-06	8.34471248672432e-06	1.84677718418915e-05	0	5.32915933272835e-06	0	3.48535611784559e-06	8.76427847034126e-06	1.75159127201531e-06	0	1.98488381525737e-05	2.02872631377498e-05	0	7.69701718134589e-06	3.93100855359383e-06	2.12004045979437e-06	0	0	0	0	1.2719111682704e-06
"Sedimentibacter sp. MB35-C1"	9.95613610891444e-06	0	0	0	0	0	2.01242989904834e-06	0	0	1.8877211108456e-05	0	2.63825312027021e-06	0	0	0	1.77436311453957e-05	5.63417901664796e-06	0	0	0	1.12707017431944e-06	6.27820910990248e-05	1.7638997707251e-05	0	0	1.8179297870068e-05	0	0	0	2.38029090062031e-05
"Sedimentibacter sp. zth1"	0	0	1.67456269492956e-06	0	0	0	4.59085570720403e-06	0	0	0	0	1.64890820016888e-06	0	0	0	6.8122869576073e-05	4.59081253208352e-06	0	0	4.31496481577689e-06	0	0	1.02626895751279e-05	1.40393162628351e-06	0	1.13620611687925e-05	0	0	0	3.27062871840959e-06
"Ndongobacter massiliensis"	0	1.00633945938486e-05	1.11637512995304e-06	0	0	0	6.03728969714502e-06	7.98443864845171e-07	0.000213561131873999	0	0	0	0	0	0	1.90110333700669e-06	0	0	0	0	1.35248420918332e-06	0	0	0	0	0	0	0	0	0
"Corynebacterium guangdongense"	0	0	0	0	0	0	3.33308702029881e-06	2.55502036750455e-06	0	4.14377804819766e-06	0	8.24454100084441e-07	0	0	0	4.11905723018116e-06	1.46071307839021e-06	1.94621252446146e-06	1.32900891552341e-06	0	4.73369473214163e-06	2.43170071158195e-06	4.81063573834118e-06	5.33494017987734e-06	2.70894058751503e-06	0	1.64565392478781e-05	0	0	1.81701595467199e-06
"Corynebacterium pseudotuberculosis"	0	0	0	0	0	0	3.01864484857251e-06	1.34138569293989e-05	0	2.30209891566537e-06	0	0	0	0	0	1.04560683535368e-05	1.25203978147732e-06	0	0	0	1.57789824404721e-06	0	0	0.000665182804533127	0	0	0	0	0	1.14472005144336e-05
"Corynebacterium segmentosum"	0	0	0	0	0	0	0	6.77080397388705e-05	0.00125783886993584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9201777826697e-05	0	0	0	0	0	0
"Mycolicibacterium alvei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26231859523777e-05	0	0	0	0	0	0	0	0	0
"Mycobacteroides abscessus"	0	0	0	0	0	0	7.79816585881232e-06	0	7.23936040250844e-05	0	0	0	0	0	0	0	0	7.2009863405074e-06	0	0	0	0	0	5.61572650513404e-06	0	0	3.09770150548293e-05	0.000170659905283753	0	2.18041914560639e-06
"Tsukamurella pulmonis"	0	0	0	0	0	0	0	1.24557242915847e-05	0	9.66881544579455e-06	0	3.62759804037154e-06	1.1133567443877e-05	0	0	0	0	0	0	0	0	1.3927013166333e-05	0	0	0	0	0	3.35224813950228e-05	0	0
"Kocuria indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.54673505872786e-06	0	0	0	0	0	0
"Arthrobacter sp. Helios"	1.99122722178289e-05	0	0	0	0	0	6.66617404059763e-06	4.95035196204006e-06	0	0	0	6.26585116064175e-06	0	0	0	3.16850556167781e-06	0	0	0	0	0	0	3.20709049222746e-06	0	0	0	0	0	0	0
"Clavibacter zhangzhiyongii"	0	0	0	0	0	0	0	1.19766579726776e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72680284632779e-06	0	0	0	0	0	0	0	0
"Occultella kanbiaonis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41562074077983e-06	0	0	0	0	0
"Schaalia sp. HMT-172"	2.8446103168327e-05	0	0	0	0	0	0	0	0	0	0	9.23388592094573e-06	4.97735956314501e-05	0	0	0	3.54744604751908e-06	0	1.32900891552341e-05	1.89858451894183e-05	0	4.42127402105809e-06	9.62127147668237e-06	3.65022222833712e-06	0	0.000104530962752891	0	0	3.69858390468749e-05	9.44848296429436e-06
"Actinobaculum sp. 313"	0	0	0	0	0	0	0.000235642963491692	2.87439791344262e-06	0	0	0	1.00583400210302e-05	0	0	0	0	0	0	3.42884300205039e-05	0	1.64552245450638e-05	0	0	5.05415385462063e-06	0	0	0	0	0	0
"Pseudonocardia sp. EC080619-01"	0	0	2.53975342064317e-05	0	0	0.000157611955536838	0.000235014079148239	0	0	0	0	0	0	0	0	0	4.31953724609677e-05	0	0	0	0	0	8.85156975854778e-05	3.08864957782372e-05	1.2484682707678e-05	0	0	0	0.000242719568745117	3.19794808022271e-05
"Amycolatopsis sp. YIM 10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Olsenella sp. oral taxon 807"	0	2.39604633186871e-06	0	0	0	0	4.96818631327559e-06	0	0	1.51938528433914e-05	0	2.42389505424826e-05	0	0	0	3.89726184086371e-05	0.000100789202408925	0	0.000113231559602594	8.62992963155378e-06	1.89347789285665e-05	0	3.43158682668338e-05	0	0	0	0	2.43799864691075e-05	0	1.0902095728032e-06
"Mycoplasmopsis cynos"	0	0	0	6.4090292750215e-05	0	0	6.91772777797867e-07	1.43719895672131e-06	0	2.99272859036498e-05	0	0	0	1.37035525698729e-05	0	0.000198348448161031	8.76427847034126e-05	1.51804576907994e-05	6.91084636072173e-06	0.00017173559966792	0	7.95829323790456e-06	8.33843527979138e-06	0.00058740499243702	0	0	9.38990768849514e-05	0	0	2.36212074107359e-06
"Mycoplasmopsis meleagridis"	0	0	0	5.02668962746784e-06	0	0	9.4332651517891e-07	0	0	0	0	3.46270722035465e-06	0	0	0	0	0	1.75159127201531e-06	0	0	2.25414034863887e-06	8.40042064001036e-06	3.84850859067295e-06	0	0	0	0	0	0	6.54125743681918e-06
"Mycoplasma sp. (ex Biomphalaria glabrata)"	0	0	8.37281347464782e-07	0	0	3.19052541572546e-06	1.00621494952417e-06	7.98443864845171e-07	0	0	1.13791533909877e-05	0	0	0	0	0	0	2.5300762817999e-06	0	0	2.25414034863887e-06	0	0	1.68471795154021e-06	1.76670038316198e-06	0	0	0	0	9.08507977335997e-07
"Candidatus Hepatoplasma crinochetorum"	0	1.62931150567072e-05	0	0	0	0	3.96197136375142e-06	1.91626527562841e-06	0	0	0	0	0	0	0	1.58425278083891e-06	0	9.73106262230729e-07	0	0	1.8033122789111e-06	1.54744590737033e-06	0	0	0	0	0	0	0	2.18041914560639e-06
"Alteracholeplasma palmae"	0	0	0	0	0	0	5.65995909107346e-07	0	0	2.30209891566537e-06	0	0	2.35769663517395e-05	0	0	0	1.87805967221599e-06	1.36234876712302e-06	0	0	1.8033122789111e-06	0	0	0	0	0	0	0	0	0
"Mycoplasmoides gallisepticum"	0	1.05426038602223e-05	0	0	0	0	8.17549646488388e-07	4.95035196204006e-06	2.17180812075253e-05	0	0	0	0	0	0	1.58425278083891e-06	1.04336648456444e-06	1.03149263796457e-05	0	0	0	0	0	0	4.94676107285354e-06	0	0	0	0	1.68982483784495e-05
"Metamycoplasma hominis"	0	3.83367413098994e-06	0	0	0	0	3.96197136375142e-06	3.19377545938069e-06	0	0	0	0	0	0	0	0	1.87805967221599e-06	2.5300762817999e-06	2.65801783104682e-06	0	3.38121052295831e-06	0	0	0	2.00226043425024e-06	0	0	0	0	2.72552393200799e-06
"Salmonella sp. SJTUF14178"	0	0.0016369788539327	0	0	0	0	0.000168729669348334	0	0	0.000982535817205979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cronobacter dublinensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Buchnera aphidicola"	1.13784412673308e-05	5.27130193011116e-06	1.67456269492956e-06	6.74414191685269e-05	0	3.82863049887055e-06	3.39597545464408e-06	1.21363467456466e-05	2.89574416100338e-05	1.05896550120607e-05	0	7.09030526072619e-06	6.28719102713054e-05	9.1357017132486e-06	0	0.000181238518127971	0.000104753995050269	8.75795636007656e-06	2.63143765273635e-05	7.42173948313625e-05	2.09635052423415e-05	2.58644530231898e-05	1.12248167227961e-05	0.000551183556478906	0	2.7268946805102e-05	7.01822997335977e-05	0	2.08045344638671e-05	3.99743510027838e-06
"Yersinia pseudotuberculosis"	0	0	0	0	0	0	0	9.58132637814206e-07	3.2577121811288e-05	0	0	0	0	0	0	0	0	0	2.12641426483745e-06	0	0	0	5.45205383678667e-06	0	0	1.3634473402551e-05	0	0	0	0
"Chimaeribacter arupi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65022222833712e-06	0	0	0	0	0	0
"Pectobacterium odoriferum"	0	3.83367413098994e-06	0	0	0	0	8.80438080833649e-07	0	0	3.68335826506459e-06	0	0	0	0	0	7.60441334802675e-06	0	0	0	0	0	0	0	0	0	0	0	4.26649763209381e-05	0	0
"Pectobacterium parmentieri"	0	0	6.97734456220652e-07	0	0	0	3.5217523233346e-06	3.83253055125682e-06	0	0	0	1.15423574011822e-06	0	0	0	0	0	3.69780379647677e-06	0	0	0	4.42127402105809e-06	7.69701718134589e-06	0	5.8890012772066e-07	0	0	0	0	0
"Acinetobacter sp. 10FS3-1"	1.84899670594125e-05	0	0	3.3511264183119e-06	0	0	0	1.27751018375227e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59897404011135e-05
