"D_AM2"	"D_AM4"	"D_AM7"	"D_AM9"	"D_AM10"	"D_AM11"	"D_AM12"	"D_AM13"	"D_AM16"	"D_AM18"	"D_AM19"	"D_AM21"	"D_AM22"	"D_AM24"	"D_AM25"	"D_AM26"	"D_AM27"	"D_AM28"	"D_AM29"	"D_AM36"	"D_AM37"	"D_AM39"	"D_AM40"	"D_AM41"	"D_AM42"	"D_AM43"	"D_AM44"	"D_AM45"	"D_AM47"	"D_AM48"	"H_TT1"	"H_TT2"	"H_TT3"	"H_TT4"	"H_TT5"	"H_TT7"	"H_TT11"	"H_TT12"	"H_TT16"	"H_TT20"	"H_TT21"	"H_TT23"	"H_TT24"	"H_TT28"	"H_TT41"	"H_TT51"	"H_TT52"	"H_TT54"	"H_TT55"	"H_TT56"	"H_TT60"	"H_TT62"	"H_TT65"	"H_TT69"	"H_TT71"	"H_TT74"	"D_TT76"	"H_TT81"	"D_TT88"	"H_BP1"	"H_BP3"	"H_BP4"	"H_BP5"	"H_BP7"
"Paraburkholderia sp. FT54"	0	0	1.68793464317062e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nitrosomonas ureae"	0	0	1.65980239911777e-05	0	1.93845110810346e-06	3.70060768089907e-06	0	0	0	0	0	0	4.50351048642417e-06	0	7.02775259499765e-06	0	0	0	0	0	0	1.47715100619306e-06	0	0	3.96365591767222e-05	0	0	0	0	0	0	0	1.24471652410974e-06	0	0	0	0	9.30802805373952e-07	0	0	3.14537613980568e-06	0	0	0	0	0	0	7.5591949494253e-06	0	0	0	2.31193701850073e-05	3.91139174317555e-06	0	0	1.75264254679994e-06	0	0	0	9.28968619627699e-05	0	0	0	0
"Sulfurimicrobium lacus"	0	0	2.25057952422749e-06	0.000193042135359058	4.92689656642963e-06	0	0	0	0	0	0	0	0	0	0	0	0	8.52441208956478e-06	0	0	0	0	7.64274741484069e-06	0	0	2.25297195162569e-06	0	0	0	0	0	0	0	0	6.59199944421945e-05	0	0	0	0	0	0	0	3.07499292751627e-06	0	1.49889868419179e-05	0	3.48370578074608e-05	2.76555912783852e-05	3.25743571977545e-06	1.28837385746291e-05	0.000116361482233717	0	0	0	0.000339105249284307	0	0	1.59601952729892e-05	0	0	0	0	0	0
"Sulfuricystis multivorans"	0	0	1.96925708369905e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10195634182566e-06	0	0	0	0	0	0	0	0	0	0	4.29457952487635e-06	0	0	2.59387031389536e-05	0	0	0	0	0	0	0	0	0	0	0
"Roseinatronobacter sp. S2"	0	0	1.40661220264218e-06	0	0	0	0	0	0	1.13835020530959e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01627162218668e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41105803970104e-06	0	0	0	0	0	0	0	0	0	0	0
"Rhizobium sp. Kim5"	0	0	2.25057952422749e-06	1.54513975287396e-05	2.58460147747128e-06	0	0	0	0	0	0	0	9.2572159998719e-06	0	0	0	0	1.91364353031046e-06	0	3.35467015373447e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.80867711251214e-06	0	0	0	0	2.46388977893105e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62558071613333e-06	0	0	0	4.7905562945865e-06	0	0	0	0	0	0	0	2.80406825438619e-06
"Bradyrhizobium sp. LCT2"	0	0	5.90777125109716e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphingomonas nostoxanthinifaciens"	0	0	1.96925708369905e-06	4.8160200089578e-06	0	0	0	0	1.60487085948095e-05	0	0	0	0	0	0	0	0	0	0	2.68373612298758e-06	2.90480635540227e-05	0	0	0	0	0	0	0	0	0	0	5.10214020866826e-06	0	0	0	0	0	0	7.44469522038159e-06	0	0	0	0	0.000350420812902383	0	0	0	0	0	4.53316727625837e-06	0	0	0	0	4.87142417168198e-06	0	0	0	0	0	0	0	0	0
"Candidatus Endolissoclinum faulkneri"	0	0	5.06380392951185e-06	1.00333750186621e-06	3.06921425449715e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26612943387977e-06	0	0	0	0	0	0	0	0	0	3.71064742448601e-06	0	0	0	0	0	1.14981523016782e-06	2.48156507346053e-06	0	0	0	0	1.60121988320949e-05	0	0	0	0	0	1.43152650829212e-06	0	1.69782874796148e-05	1.4410390632752e-06	2.91132850324526e-06	0	0	0	1.39651708638655e-05	0	0	0	0	0	7.01017063596548e-07
"Candidatus Fonsibacter ubiquis"	0	0	2.53190196475592e-06	3.21068000597186e-06	1.53460712724857e-06	0	0	0	0	3.2524291580274e-06	2.6275587824313e-06	0	2.50195027023565e-06	0	0	0	5.75254286363501e-06	1.91364353031046e-06	1.29064932309315e-06	0	0	2.11021572313294e-06	0	0	0	3.37945792743853e-06	0	1.51117300875755e-06	0	0	0	0	3.59584773631704e-06	0	0	0	1.05650630765339e-05	3.2304332657096e-06	0	0	0	0	1.07624752463069e-06	8.00609941604743e-06	0	0	0	0	1.14968319521487e-06	0	0	1.8062007957037e-06	1.02931361662514e-06	1.74679710194715e-06	0	1.63579971034661e-06	0	0	0	0	0	0	0	1.12162730175448e-06
"Kaistella jeonii"	0	0	1.96925708369905e-06	0	7.26919165538798e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.21777315565211e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20996920163921e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Flavobacterium ammonificans"	0	0	3.0945468458128e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89919415081965e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Winogradskyella sp. PG-2"	0	0	1.40661220264218e-06	0	1.85768231193248e-06	0	3.29003464954825e-06	0	0	0	0	0	1.25097513511782e-06	0	0	0	0	2.43554631130422e-06	2.32316878156767e-06	2.34826910761413e-06	1.25613247801179e-05	0	0	0	0	0	0	0	9.87684170998156e-07	0	0	3.24681649642526e-06	9.68112852085356e-07	0	0	0	4.97179438895715e-06	1.75209939835097e-06	1.08568471963898e-06	0	0	5.20996920163921e-06	0	0	0	0	0	0	0	5.48751828178645e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphingobacterium sp. UDSM-2020"	0	0	6.47041613215403e-06	0	0	0	0	0	0	0	0	0	0	0.000110368193426676	0	0	0	0	0	2.68373612298758e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94730505641883e-06	0	0	0	0	2.31980500381939e-05	0	0	0	0	0	0	0	2.02807669374825e-06	0	0	0	0	0	0	0	0	0	0	0.000183147108336093	0	0	5.4690423419015e-05	0	0
"Cyclonatronum proteinivorum"	0	0	1.40661220264218e-06	0	7.26919165538798e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0223460175151e-06	0	0	7.84239914674697e-06	0	0	0	0	0	0	0	0	9.94202144494026e-06	0	0	0	2.77134210555488e-05	0	0	0	0	0	2.3858775138202e-06	0	7.04418310324442e-06	3.91139174317555e-06	0	0	1.05158552807996e-06	0	0	0	0	0	0	0	0
"Leptotrichia hongkongensis"	0	0	5.62644881056872e-06	0	2.66537027364226e-06	0	0	0	0	1.9108021303411e-05	0	0	2.50195027023565e-06	0	0	0	1.24638428712092e-05	7.02829078404933e-05	2.5812986461863e-06	8.05120836896273e-06	0	0	8.40702215632476e-06	7.46228245465508e-05	0	0	0	1.5413964689327e-05	0	0	0	0	0	2.17862392303357e-05	4.34203556206071e-06	6.15414485990219e-05	2.85878177365036e-05	2.24487735413718e-06	8.53037994002057e-06	0	2.75220412232997e-06	0	4.91998868402603e-06	0	0	1.30765790623047e-05	6.26565787903972e-06	0	0	5.72610603316847e-06	0	0	1.02931361662514e-05	6.69605555746409e-06	5.41269352409109e-06	0	0	3.99004881824729e-05	0	6.56846498726656e-06	2.51607517433555e-05	0	0	3.22467849254412e-06
"Helicobacter enhydrae"	0	0	1.29408322643081e-05	0.000283944513028137	0	0	0	0	0	2.03276822376713e-06	0	0	0	0	0	0	0	1.00901204325461e-05	0	0	0	1.26612943387977e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.64464623067893e-05	0	0	0	2.94685852473438e-06	0	1.02224724543685e-05	0	0	0	0	0	8.27066840033243e-05	4.97800643010934e-05	4.59873278085946e-06	6.68045703869655e-06	0	0	0	1.74679710194715e-06	0.000234910898945553	0	0	0	0	5.63011284622848e-05	2.69579482964524e-06	0	0	0
"Aliarcobacter cibarius"	0	0	1.68793464317062e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47715100619306e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21296592977016e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turneriella parva"	0	0	2.25057952422749e-06	1.40467250261269e-06	1.77691351576151e-06	0	2.74169554129021e-06	0	1.91056054700113e-06	0	0	0	0	0	0	0	0	2.43554631130422e-06	4.38820769851671e-06	2.34826910761413e-06	0	0	5.34992319038848e-06	0	0	0	1.12043091773096e-05	0	0	0	0	5.10214020866826e-06	0	0	0	0	1.18080116737732e-05	2.62814909752645e-06	1.08568471963898e-06	0	7.8634403495142e-06	0	2.76749363476464e-06	0	0	0	0	0	2.68259412216802e-06	4.05599177349433e-06	0	5.4186023871111e-06	1.13224497828766e-05	2.91132850324526e-06	5.41269352409109e-06	0	0	0	0	3.75340856415232e-06	0	0	3.52040662372888e-05	3.08447507982481e-06
"Citrifermentans bemidjiense"	0	0	1.40661220264218e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Desulfobulbus oligotrophicus"	0	0	4.21983660792654e-06	5.29762200985358e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82728706062092e-06	0	0	0	0	4.58564844890441e-06	0	0	0	0	0	0	0	0	0	2.2128293761951e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76941577000925e-06	7.5591949494253e-06	0	0	0	0	0	0	2.86872756776828e-05	0	0	0	0	0	0	0	0	0
"Neochlamydia sp. S13"	0	0	3.93851416739811e-06	0	5.41150934345549e-06	4.11178631211007e-06	0	0	0	0	0	0	2.00156021618852e-06	2.82337238998473e-05	0	0	0	1.91364353031046e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.29811016073163e-07	0	0	0	0	4.87302645166363e-06	2.63666289055181e-06	0	0	0	4.6124893912744e-06	0	0	0	2.2556368364543e-06	2.76555912783852e-06	0	0	4.06858329488522e-06	2.7815492253837e-05	1.02931361662514e-06	1.45566425162263e-06	0	1.51895687389328e-06	0	0	0	0	9.28551552433359e-06	0	0	0
"Candidatus Chromulinivorax destructor"	0	0	8.43967321585308e-06	0.000317455985590468	8.88456757880753e-07	0	0	0	0	0	0	0	0	0	0	0	0	9.74218524521689e-06	0	2.68373612298758e-06	3.53287259440817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7367660677026e-05	0	0	3.28518637190806e-07	0	0	8.25661236698991e-06	0	3.68999151301952e-06	1.17012222234539e-05	0	0	8.1704178742678e-05	4.22208693516681e-05	3.83227731738288e-06	5.01034277902241e-06	0	0	0	5.24039130584146e-06	0.00026441007865185	0	0	1.39651708638655e-05	0	3.84724377825613e-05	0	0	0	0
"Pigmentibacter sp. JX0631"	0	0	3.37586928634123e-06	4.97655400925639e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87234727689395e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71041859591201e-06	0	0	0	0	0	4.32489219223281e-06	0	0	0	0	0	1.32831947035642e-05	1.32746838136249e-05	3.64066345151374e-06	6.91904479007857e-06	1.30194665436327e-05	0	0	0	7.09062851655932e-05	0	0	0	0	0	0	0	0	0
"Geothrix sp. 21YS21S-4"	0	0	1.40661220264218e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87969736371192e-05	0	0	0	0	0	5.35243080645075e-06	0	0	0	0	0	0	0	0	0	0	2.66386484166688e-06
"Denitrovibrio acetiphilus"	0	0	4.21983660792654e-06	7.42469751380994e-06	4.19997740089083e-06	3.28942904968806e-06	1.64501732477413e-06	0	1.91056054700113e-06	0	0	0	4.2533154594006e-06	0	0	0	6.71130000757418e-06	2.43554631130422e-06	3.35568824004219e-06	2.34826910761413e-06	0	2.11021572313294e-06	0	0	0	0	0	3.32458061926661e-06	0	0	0	2.31915464030375e-06	5.11716793245117e-06	0	3.94730505641883e-06	0	5.59326868757679e-06	6.57037274381613e-06	2.32646725636925e-06	0	2.35903210485426e-06	0	1.69124611013395e-06	0	3.74724671047948e-06	0	3.00751578193907e-06	2.21244730227082e-06	2.10775252456059e-06	1.90870201105616e-06	0	3.07054135269629e-06	1.4410390632752e-06	3.20246135356978e-06	0	2.22001389261325e-06	0	9.97512204561823e-06	0	3.28423249363328e-06	2.09672931194629e-06	0	0	3.64528873070205e-06
"Calditerrivibrio nitroreducens"	0	0	1.40661220264218e-06	4.01335000746483e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.79378571969584e-06	0	0	1.67733507686723e-06	5.4955795913016e-06	0	0	0	0	0	8.4032318829822e-06	1.51117300875755e-06	0	0	0	0	0	0	0	0	0	1.47833386735863e-06	0	0	0	0	0	3.20243976641897e-05	0	0	2.00501052129271e-06	0	2.68259412216802e-06	2.62446526520221e-06	4.88229995386227e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Elusimicrobium minutum"	0	0	2.25057952422749e-06	1.40467250261269e-06	2.58460147747128e-06	0	0	0	0	0	0	0	2.25175524321208e-06	0	0	0	0	0	0	0	0	1.89919415081965e-06	0	0	0	0	0	0	0	0	0	0	8.29811016073163e-07	0	0	0	0	1.58784007975556e-06	1.24078253673027e-06	0	0	0	0	0	0	0	0	0	0	1.1929387569101e-06	0	1.26434055699259e-06	7.41105803970104e-06	2.62019565292073e-06	0	1.40211403743995e-06	0	0	0	0	0	0	0	1.26183071447379e-06
"Coprothermobacter proteolyticus"	0	0	1.40661220264218e-06	0	6.4615036936782e-07	2.87825041847705e-06	0	0	0	0	0	0	1.12587762160604e-06	0	0	0	0	1.04380556198752e-06	0	0	1.96270699689343e-05	1.47715100619306e-06	0	0	0	0	0	0	0	0	0	2.31915464030375e-06	0	0	0	0	0	1.04030901777089e-06	0	1.65700357415671e-05	0	0	0	0	0	0	0	0	3.4490495856446e-06	0	0	1.62558071613333e-06	2.32624877357283e-05	0	0	0	0	0	0	0	0	0	0	0
"Tetrapisispora phaffii"	0	0	3.0945468458128e-06	0	8.15764841326873e-06	0	2.46752598716119e-06	0	0	6.91141196080823e-06	0	1.52430087354165e-05	4.12821794588882e-06	1.54002130362803e-05	0	0	0	1.73967593664587e-06	1.03251945847452e-05	0	0	0	1.1464121122261e-05	1.45283375223373e-05	0	0	0	0	0	0	3.26766631114457e-05	0	0	1.88814073329576e-05	0	0	0	0	1.70607598800411e-06	0	0	0	0.000110699745390586	1.04695146209851e-05	0	0	0	0	0	5.01034277902241e-06	0	2.23968898667259e-05	0	2.62019565292073e-06	0	0	0	0	0	0	0	0.000460550934054863	0	0
"Saccharomycodes ludwigii"	0	0	1.96925708369905e-06	6.22069251157049e-06	4.90266592757834e-05	0	0	0	0	6.5048583160548e-06	0	2.57958609368588e-05	2.37685275672387e-06	0	0	5.23508954882428e-06	1.150508572727e-05	5.21902780993762e-06	0	2.61664271991289e-05	7.22276174856781e-05	7.17473345865201e-06	1.60497695711654e-05	0	0.000101733835220254	0	7.70296255940035e-05	0	0	9.84703250443886e-05	0	5.38043876550471e-05	0	0.000226576887995492	0	0	4.97179438895715e-06	1.91635871694637e-06	2.93134874302525e-05	0	0	0	0	0	0	0	0	0	0	1.07364488121909e-05	1.30194665436327e-05	3.54015355957925e-05	0	2.09615652233659e-05	0	1.51895687389328e-06	0	0	0	0	0	7.19610834460724e-05	0	0
"Pochonia chlamydosporia"	0	0	6.75173857268247e-06	1.42473925265002e-05	9.26418092081112e-05	2.87825041847705e-06	1.91918687890315e-05	5.88970467842801e-06	1.91056054700113e-05	3.65898280278083e-06	0	0	3.62782789184169e-06	1.54002130362803e-05	0	7.32912536835399e-06	7.67005715151335e-06	2.22678519890672e-05	2.3747947544914e-05	7.04480732284239e-05	0.000774876722373525	2.32123729544624e-06	0.000371437524361257	9.97172257214971e-05	0.000146655268953872	0	2.10080797074555e-05	2.32720643348663e-05	0	0.00147090048035055	0	8.34895670509351e-06	0	3.63103987172262e-05	0	0	0	1.20456833636629e-05	3.73785739189992e-05	0.000725767565480639	1.41541926291256e-05	1.41413449758778e-05	1.27612206491925e-05	0.000238951274878954	8.99339210515074e-06	0	1.75438420613112e-06	1.65933547670311e-06	0	0.000357165863818883	1.70880498385179e-05	5.7617805382948e-05	1.85276450992526e-05	0.0014731322226421	2.54396595632281e-05	8.52952706109303e-06	2.92001218513193e-05	0.00014763180627515	1.98409367364101e-05	4.31641984877517e-05	0.000689224878112632	0.00179902708615181	0	1.75254265899137e-05
"Colletotrichum lupini"	0	0	1.04089302995521e-05	1.02340425190353e-05	0.000140295398948988	0	0	0.000215563191230465	4.20323320340248e-06	5.00060983046713e-05	0	8.91129741455121e-05	7.38075329719516e-06	0	0	0	1.34226000151484e-05	8.35044449590019e-06	3.74288303697013e-05	1.47605486764317e-05	4.31795539316554e-05	0	0.000204061355976246	0	3.30304659806019e-05	1.72727849624636e-05	4.62177753564021e-05	4.83575362802416e-06	0	0.000630825519815614	0.000264027437940481	7.88512577703276e-06	0	0	0	0	0	7.66543486778548e-06	1.58199773433109e-05	0	5.26850503417451e-05	6.32639117341903e-05	2.09099519071106e-05	4.4341473688878e-05	0	0	5.03758893474794e-05	0	0	0.000111897655398167	0	6.14108270539257e-05	7.63750703535857e-05	0.000450091386601717	3.30174304969556e-05	0.000115557565252343	0	4.78805858189675e-05	2.13671626392109e-05	0	0.000138983200106154	7.19610834460724e-05	0	3.99579726250033e-05
"Halococcus qingdaonensis"	0	0	3.65719172686967e-06	0	0	0	0	0	0	5.69175102654795e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97073216395014e-05	0	0	0	0	0	3.81740402211231e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Methanolobus sp. FTZ6"	0	0	1.40661220264218e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aquareovirus A"	0	0	1.40661220264218e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactobacillus phage Lv-1"	0	0	4.50115904845498e-06	0	0	0	0	0	0	0	0	5.8626956674679e-06	0	0	6.14928352062294e-06	0	0	0	0	0	0	0	1.22283958637451e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63666289055181e-06	0	0	0	4.6124893912744e-06	0	0	0	0	0	0	0	0	0	4.32311718982561e-06	0	0	0	0	0	0	0	0	2.5905990040586e-05	0	0
"Leuconostoc gasicomitatum"	0	0	0	0	6.4615036936782e-06	0	0	0	0	0	0	4.22114088057689e-05	0	0	0	0	0	0	0	1.07349444919503e-05	0	0	1.75783190541336e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175585043608417	0	0
"Weissella cibaria"	0	0	0	1.58527325294861e-05	1.69614471959053e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.73967593664587e-06	0	0	0	2.95430201238612e-06	0	0	0	0	0	0	0	0	1.82989313424096e-05	0	1.52132019613413e-06	0	0	0	0	1.31407454876323e-06	3.10195634182566e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9863282197066e-06	0	0	0	1.59519863976474e-05	0	0	0	0
"Latilactobacillus graminis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89889138100694e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bacillus shivajii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47715100619306e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134933567850461	0	0	0	4.22208693516681e-05	0	7.63480804422463e-06	0	0	0	3.20246135356978e-06	0	0	0	0	0	8.91434533986176e-05	3.59439310619365e-06	0	0	0
"Sutcliffiella horikoshii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75489085456416e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19701464547419e-05	0	1.2198577833495e-05	0	3.74197633919576e-05	0	0
"Neobacillus sp. OS1-32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99874540288557e-06	0	0	0	0	0	0	3.34022851934827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Siminovitchia fortis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51117300875755e-06	0	0	0	0	6.91509180060969e-07	0	0	0	0	3.28518637190806e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07585990454336e-06	0	0	0	0	0	0	2.42621534668071e-05	0	0	0
"Alkalihalobacillus sp. LMS39"	0	0	0	0	0	0	1.3708477706451e-06	0	0	0	0	7.03523480096148e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38024849587742e-07	0	0	0	0	0	0	0	0	0	0	0	1.12136243149549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paenibacillus lentus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69837968322937e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26434055699259e-06	0	0	0	0	0	0	0	0	0	0	0	8.41220476315858e-07
"Coprococcus sp. ART55/1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20351107816238e-05	0	0	0	0	0	0	0	0	0	0	3.19531508711591e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4097362889584e-05	0	0	0	0	0	0	0	0	1.06835813196054e-05	0	0	0	0	0
"Lachnoanaerobaculum gingivalis"	0	0	0	0	0	9.04592988664216e-06	0	0	0	8.13107289506851e-06	0	3.28310957378203e-05	0	0	0	0	0	2.95744909229798e-06	6.45324661546575e-06	0.000390483605894692	0	0	1.22283958637451e-05	0	0	0	0	0	0	0	2.74483970136144e-05	0	1.38301836012194e-06	2.61434870764029e-05	0	0	0	0	1.98525205876842e-05	0	0	0	4.15124045214696e-06	0	0	0	0	0	0	2.62446526520221e-06	0	0	0	1.07719154620075e-05	0	0	7.1027323422128e-06	0	0	6.56846498726656e-06	0	0	0	0
"Faecalibacterium sp. I4-3-84"	0	0	0	1.10367125205283e-05	0	0	0	0	0	0	0	0.000168845635223076	0	0	0	0	0	0	0	0	0	0	6.11419793187255e-05	0	0	0	0	0	0	0	0	0	0	1.88814073329576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mogibacterium diversum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58564844890441e-06	0	0	7.50990650541896e-06	0	0	0	2.76947789187343e-05	0	5.56597113672901e-06	0	0	0	0	0	4.59926092067129e-06	0	0	0	0	2.3062446956372e-05	0	0	0	9.77442629130196e-06	2.21244730227082e-05	0	0	0	0	0	0	1.02841176957731e-05	0	0	0	0	0	0.000188406105316317	0	0	0
"Intestinimonas butyriciproducens"	0	0	0	6.22069251157049e-06	0	0	0	0	0	0	0	0	1.37607264862961e-06	0	0	0	0	1.82665973347817e-05	0	0	0	0	6.87847267335662e-06	0	0	0	0	0	0	0	0	0	1.49365982893169e-05	0	0	0	0	4.9277795578621e-07	3.10195634182566e-06	0	0	6.77295996213097e-05	0.000165280869853999	0	0	0	0	0.000379803453556491	0	4.29457952487635e-06	0	0	0	3.20246135356978e-06	0	0	0	0	0	0	0	0	0	0
"Gelria sp. Kuro-4"	0	0	0	0	2.01921990427444e-06	0	0	0	3.0568968752018e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76352023926669e-06	0	0	4.32489219223281e-06	0	0	3.6951228074065e-06	0	0	0	9.21853042612841e-07	0	1.1929387569101e-06	0	0	0	2.32906280259621e-06	0	1.40211403743995e-06	0	0	0	0	1.55757034601725e-05	0	0	0
"Moorella glycerini"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49766379424735e-05	0	0	0
"Nocardioides faecalis"	0	0	0	2.60867750485214e-06	1.13076314639369e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96270699689343e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.63103987172262e-05	0	0	0	2.13537114174024e-06	0	0	0	0	0	0	0	0	0	0	0	3.45952239503928e-05	0	2.25775099462962e-05	4.94070535980069e-06	0	0	0	0	0	5.4944132500828e-05	0	0	0	0	0
"Micrococcus sp. MG-2010-D12"	0	0	0	7.02336251306345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92904982276963e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
